UniqueCount	AmbigCount
0	26
0	0
3	945
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	31
0	0
1	7
0	1
0	0
0	19
12	4
0	73
0	6
0	5
274	12
0	9
3	54
3	3
2	0
5	10
0	0
0	0
0	0
35	928
0	65
0	82
0	76
0	63
0	40
45	36
0	0
0	10
0	3
0	3
2	6
0	1
0	1
0	4
0	0
0	4
2	5
0	1
13	0
0	66
0	48
2	53
2	28
0	21
0	18
1	24
0	28
0	17
10	8
0	20
9	19
0	1
0	6
0	38
2	2
0	0
0	4
0	2
0	1
3	104
1	7
0	2
0	0
0	6
0	6
2	4
0	3
0	4
0	10
0	0
0	0
0	8
0	2
0	2
0	1
0	1
0	0
0	93
13	724
5	16432
0	0
0	423
0	0
385	1287
0	2093
0	0
0	0
101	493
16	9
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	6
2	4
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	22
0	22
2	0
0	2
0	2
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	5
0	1
2	1
0	0
19	2
0	2
0	0
64	3
0	5
0	49
0	51
24	108
14	130
0	227
25	34
0	94
0	111
6	6
0	54
0	110
0	60
0	97
1	4
0	52
0	57
0	9
0	53
0	65
0	63
0	51
0	27
0	38
1	44
0	49
0	65
0	87
0	82
0	87
0	48
0	48
0	48
0	54
0	34
0	55
0	86
0	48
1	34
0	2
0	79
0	28
0	44
0	0
2	0
0	0
2	13
0	9
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	8
0	3
0	3
0	4
0	3
0	4
0	7
1	5
0	0
0	1
0	0
0	0
360	2378
4	796
27	2177
0	0
15	556
10	17
164	58
24	15
26	47
14	3
5	19
2	21
1	20
0	2
0	1
0	0
0	0
0	0
0	0
6	0
5	57
15	50
29	44
1	33
1	1797
0	865
902	1768
0	0
0	0
0	3239
0	2997
0	2847
0	3089
2	36
3	136
1	50
1	3
0	34
34	693
0	16
0	24
0	25
0	13
0	23
1	23
0	25
1	26
0	23
1	13
0	13
1	0
2	0
473	0
7	271
0	244
0	296
0	282
43	209
1	260
24	284
0	37
0	203
0	115
1	87
0	87
1	37
6	17
2	19
0	16
0	14
13	12
4	1
0	0
0	0
0	0
0	0
0	0
1	0
3	1
0	17
0	17
0	0
0	0
2	8
3	0
0	0
0	0
1	2
0	4
0	2
0	2
1	2
0	3
0	9
0	3
0	3
0	7
0	2
0	5
0	2
0	2
3	3
0	3
0	2
0	0
95	7458
1	6543
1	5700
31	2838
2	1779
4	1942
0	1637
438	1
3	37
6	21
42	34
2	12
0	8
2	2
2	741
12	822
0	734
5	417
3	438
2	372
4	353
2	52
0	298
2	262
0	74
0	75
0	108
0	70
0	80
0	0
0	6
0	25
5	73
15	1
0	0
1	0
0	17
0	12
0	13
0	13
2	0
0	17
0	0
0	6
79	819
12	876
17	586
0	512
1	8
0	70
1	118
6	11
69	159
0	79
29	28
3	30
0	0
0	0
31	326
4	86
3	27
0	170
7	18
6	174
0	154
2	624
0	1198
0	1186
0	899
1	221
0	991
0	1279
0	899
31	765
8	336
4	773
0	1190
0	902
0	764
0	1006
0	1065
1	280
0	157
7	54
2	790
0	135
0	257
0	229
7	127
0	156
2	303
0	3
8	79
1	369
3	190
0	170
0	300
0	238
1	244
0	4
2	0
0	126
0	350
1	226
16	140
0	159
0	152
1	88
1	76
0	47
1	79
1	3
0	22
1	20
0	0
13	0
7	111
335	155
1	48
3	0
39	2983
61	2819
2	439
0	689
22	150
0	131
24	235
0	0
0	4656
23	6730
16	7517
28	5102
96	7171
2	1629
0	979
35	1537
2	29
0	14
15	1038
9	1023
99	1016
31	1025
8	54
0	13
3	0
0	1932
27	2487
11	1956
11	1354
22	3831
0	2494
7	3095
0	3154
0	1053
0	1580
0	313
8	353
1	376
13	450
0	901
26	57
9	270
10	16
7	109
6	189
3	188
0	220
0	215
0	203
0	212
0	180
1	178
0	191
0	4
0	186
0	193
0	198
0	89
263	761
1	405
33	549
16	7
9	356
5	107
0	0
19	23
0	18
0	22
1	24
0	6
0	5
0	0
0	0
1	0
3	2
0	0
0	2
2	479
16	1970
432	2449
10	90
7	50
0	0
0	0
61	972
0	690
314	895
5	85
32	502
41	305
0	0
0	0
0	0
4	1097
12	789
0	990
1	886
3	1026
1	13
2	101
0	177
0	0
0	0
356	1393
5	1032
0	365
572	126
3	13
41	15
3	0
196	0
3	0
80	0
37	760
2	781
0	820
0	839
0	682
1	776
1	773
41	50
3	51
1	784
1	28
0	594
0	52
0	9
0	78
0	819
2	503
0	48
0	695
2	591
5	15
10	22
0	619
1	86
5	17
0	36
2	102
0	135
1	177
3	125
0	72
0	73
1	0
0	9
0	7
0	4
0	4
0	3
0	3
0	3
0	1
1	1
8	900
1	854
0	810
0	756
0	711
0	641
0	641
0	641
0	176
1	0
0	303
3	2240
0	2258
26	928
20	360
1	0
0	0
0	8
5	585
0	527
0	165
3	386
0	476
0	378
0	474
0	521
0	480
0	441
28	28
2	62
3	33
0	0
5	93
1	5
0	36
7	76
2	95
10	61
29	18
0	6
11	3
214	422
2	0
2	0
1	0
0	0
4	296
4	34
5	312
0	190
2	1338
0	1291
4	1114
2	615
0	11
1	201
1	90
0	58
9	176
1	52
1	36
8	104
3	246
4	193
5	187
1	118
0	0
0	5287
1	6177
2	6502
2	5597
0	5415
0	6261
0	5243
0	4892
0	6253
0	5412
0	2866
0	5539
0	6229
0	6118
0	6118
0	5926
0	5800
8	4999
3	5499
0	4757
1	5369
10	5277
2	3726
0	3279
41	948
3	1897
0	1214
1	631
0	9
0	96
4	0
0	2
0	2
0	0
1	2
0	2
0	0
0	0
7	1
0	1
2	8
0	6
0	1
1	2
3	2
0	0
0	1
0	0
0	1
0	0
0	0
4	3
0	1
1	0
4	3
0	0
0	0
0	0
0	1
2	2
0	1
0	1
0	2
0	1
0	0
0	1
0	2
0	1
0	0
0	2
0	0
0	0
0	1
0	2
0	2
0	1
0	2
0	0
0	0
60	2090
0	167
6	9
0	20
0	21
2	11
0	2041
1	135
0	1845
2	276
0	461
0	290
0	467
33	332
6	444
0	529
0	356
12	225
11	147
1	268
1	11
0	1716
1	368
5	1229
6	1068
2	82
2	1
0	0
2	0
0	36
3	35
6	131
0	142
0	92
39	115
0	133
0	215
0	174
8	175
0	152
0	80
0	142
0	0
0	0
0	0
0	105
1776	159
6	0
0	22
6	54
0	32
21	32
0	21
0	19
2	21
0	0
13	2
0	0
15	14
0	15
17	7
0	7
0	1
0	0
5	0
0	0
0	0
13	1916
0	259
51	2628
0	813
6	35
10	1681
1	713
76	1330
0	422
6	423
0	449
2	329
0	336
1	73
0	14
0	5
1	3
1	3
0	0
0	0
0	0
0	0
0	1
0	0
4	1
0	0
0	0
0	0
9	392
0	315
0	224
1	34
4	10
1	2
1	0
0	33
1	113
9	15
14	2
3	19
0	0
0	5
0	5
0	1
0	0
0	0
0	0
1	1
0	0
0	10
0	14
4	14
0	14
2	15
2	48
0	43
1	7
0	10
6	13
2	48
0	56
0	6
0	18
0	0
0	2
0	0
0	0
1	0
0	14
0	15
0	47
0	47
0	52
0	47
0	16
0	53
0	14
0	10
0	7
0	7
0	43
0	7
1	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	41
0	0
1	58
4	71
0	41
0	29
0	0
0	57
0	23
5	0
0	0
0	0
0	0
0	0
0	0
0	0
853	2715
33	2713
15	2659
67	454
12	85
1	247
187	1679
0	0
6	1345
0	1390
22	805
7	56
8	753
2	78
0	81
6	22
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
145	642
1	642
12	185
22	185
16	17
1	99
0	30
1	9
0	2
0	84
0	78
0	31
0	39
0	36
0	24
0	36
0	36
0	16
0	16
0	23
0	24
0	39
3	14
0	0
0	19
0	9
0	0
0	0
0	67
0	8
0	153
0	164
0	179
3	319
2	114
0	1
0	216
0	2
0	219
0	248
0	260
0	242
0	118
0	148
0	180
0	174
0	166
0	216
0	143
0	31
0	48
0	20
0	182
0	142
1	13
0	155
0	7
0	0
0	0
0	0
0	0
10	35
1	21
3	23
8	5
1131	150
1	150
0	23
5	0
3	0
6	1088
6	1310
0	1378
2	1340
0	1188
0	1302
18	1302
4	1246
1	1187
0	1299
0	1175
0	1275
0	1322
0	1153
1	1185
0	1167
0	24
2	951
0	398
2	910
0	50
0	106
0	544
0	304
0	180
4	120
0	28
0	1014
6	931
0	984
6	1014
0	1014
0	1034
0	995
0	989
2	46
7	131
17	808
14	776
1	874
0	800
1	762
0	766
0	758
0	770
3	777
0	369
0	32
0	2
0	2
0	5
3	7
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	8
3	8
1	0
0	13
0	13
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
1	32
0	101
5	120
0	117
0	93
1	3
0	4
3	4
0	70
0	5
0	10
0	11
0	124
0	125
0	121
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	2
0	115
0	19
0	0
0	31
0	109
3	3
0	130
1	11
0	109
0	21
0	5
0	44
0	130
0	124
0	9
0	10
1	115
0	9
0	0
0	122
0	121
0	38
0	44
0	2
0	0
1	105
0	5
0	54
2	85
0	4
0	0
0	18
0	90
2	82
0	96
0	4
0	0
0	3
0	0
0	2
0	0
0	1445
3964	5090
134	4971
0	4893
0	2906
8	2354
0	1454
2	1450
1	0
52	17
49	204
0	34
31	8
19	156
0	1
0	0
0	27
3	10
1171	2881
0	20
28	2860
26	1090
18	49
9	31
0	49
3	0
6	0
0	329
19	329
3	312
0	308
26	308
0	266
0	266
0	152
0	0
2	0
1	11
2	39
0	4
1519	244
0	220
22	67
0	10
11	9
0	1
0	2
0	3
0	1
0	1
0	3
0	2
0	1
4	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
3	140
0	174
0	158
64	182
3	156
0	164
0	161
0	121
0	87
0	41
0	105
0	54
0	40
0	83
3	60
1	1
1	45
0	47
0	39
4	41
0	2
32	1251
20	1815
0	1944
0	1945
0	1944
0	1652
0	1950
18	1944
5	1946
1	1876
11	1972
16	1972
0	1972
4	1972
0	1935
0	1213
0	1615
10	444
0	41
3	197
0	70
0	78
1	1
0	135
0	135
1	79
0	80
0	69
0	0
1209	215
2	165
3	55
1	17
0	22
0	0
0	0
3	1
0	1
0	1
0	0
10	223
11	92
6	77
0	37
13	114
7	31
0	68
0	38
5	1459
126	1321
0	352
0	314
1	152
788	108
0	106
65	135
14	2
3	112
17	27
0	71
5	46
12	43
2	9
3	471
0	1640
0	1564
0	961
0	1113
0	1380
0	1341
1	1374
5	1377
5	708
0	988
2	1277
0	1509
0	807
10	971
0	319
0	221
29	331
0	133
0	323
0	68
0	261
0	197
3	197
2	96
0	0
0	0
0	0
0	0
0	0
0	0
14	0
0	0
8	181
5	98
17	190
0	94
45	285
4	87
0	64
1	6
7	148
2	95
0	164
0	59
0	51
5	154
0	79
0	81
0	108
5	72
0	64
7	8
0	2
0	2
0	2
0	3
0	2
0	1
0	3
0	3
0	2
0	2
0	2
3	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3777	640
150	634
7	132
12	0
0	53
0	4
0	53
1	50
2	51
0	1
0	1
0	0
0	2
0	0
1	0
0	0
2	0
6	2
0	0
0	0
0	0
0	0
0	1182
51	227
50	1916
3	1087
87	1870
17	582
3	1799
0	1420
16	511
4	719
0	0
3	0
3	1
1	0
0	61
1689	1204
81	1026
0	605
7	355
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1213
4	1211
0	844
0	781
0	15
0	509
0	500
0	25
10	543
9	18
1	37
1	2
