"Row.names"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"CTB_1st_717"	"CTB_1st_722"	"CTB_1st_732"	"CTB_1st_734"	"CTB_1st_738"	"CTB_1st_750"	"CTB_1st_761"	"CTB_1st_770"	"CTB_1st_771"	"CTB_1st_772"	"EVT_1st_1026"	"EVT_1st_1087"	"EVT_1st_1089"	"EVT_1st_1094"	"EVT_1st_1096"	"EVT_1st_1097"	"EVT_1st_1099"	"EVT_1st_951"	"EVT_1st_970"	"EVT_1st_977"
"3133"	"ENSG00000117751.17"	0.239678132326737	5.48414706468738	4.73405629149407	0.000110339615850142	0.00018571105789555	0.0514108446452868	5.61455076367758	5.73494083934592	5.56268247917937	5.52504068618074	5.67938898513502	5.50969381467207	5.62247111884723	5.70462167823266	5.56622315987538	5.52666399315812	5.31104265961642	5.42806455030556	5.44897614992713	5.20063455849895	5.47715718412098	5.43991876975416	5.17447521599915	5.38966314506587	5.25691280725349	5.50981873490174
"3134"	"ENSG00000117758.13"	-0.519520342367663	5.44707406259465	-9.95518383687904	0.00000000193070828949444	0.00000000722632529535478	11.2518426306196	5.13078178339151	5.10216254722237	5.23874395411761	5.19052791844534	5.29572741778649	5.11418708475015	5.12356583385613	5.164012552556	5.14723959294555	5.34004027956936	5.83817770849521	5.71851879494253	5.69226006335222	5.75435879740713	5.62256450890093	5.48528652253108	5.78556402571596	5.88044059437098	5.55873685082101	5.75858442071542
"3135"	"ENSG00000117859.18"	0.165199076445817	7.48113183569933	3.3355263392095	0.00311286005310782	0.00441776961738682	-3.33339168911807	7.57282883870995	7.57098871452603	7.59312882155713	7.55239939729536	7.54187634652788	7.58514695508421	7.74387781616073	7.52504255884703	7.48262151061421	7.46996850527686	7.46916479969305	7.60928288259804	7.38212629528283	7.49267207503508	7.31998902561474	7.29875687563017	7.31029395989271	7.47287942620554	7.19786226468691	7.43172964474813
"3136"	"ENSG00000117862.11"	-0.72262937947741	5.79343529298336	-11.3510937090532	1.82701989609474e-10	8.71211566903954e-10	13.6596752704526	5.31899015414138	5.57616402349131	5.46649633284528	5.42461936846818	5.52726435552539	5.3728201512425	5.45451393406761	5.46743841552027	5.3128584914368	5.41892650649442	6.14292870580928	6.3637141388955	6.14479631998223	6.09867872365637	6.3245290061597	6.21281885029141	5.83959904576983	5.88745078814886	6.32525589078796	6.18884265693304
"3138"	"ENSG00000117877.10"	0.670871607721629	3.62242965625316	5.11155692923836	0.0000449892385685086	0.0000796028725631756	1.3787503248431	3.67633523868459	4.06357757813763	3.8751903135583	4.17343822511723	4.30945620266211	3.63522469675593	3.8843193068088	4.39541053220286	4.06826781277201	3.76316336068994	3.33821286078189	3.29309115725982	3.46003698898393	3.05498314449502	3.63017234007045	3.59664427344161	2.57036384472266	3.0113490024833	3.45317820087459	3.19617804456044
"3139"	"ENSG00000117899.10"	0.282164452512778	6.89775073037924	5.40716109100373	0.0000224504803347462	0.0000413616330252181	1.59219267789538	6.9785280884275	7.28007063087052	6.986101787419	7.05731618935509	7.17744302347268	7.02463921092746	7.05386752709439	7.01746798931188	6.87693801245087	6.93998297521066	6.68665790973778	6.76378000171044	6.63257143276711	6.74546093374586	6.8343113004128	6.7636650060805	6.84369716619871	6.62133609282003	6.94412243110875	6.72705689846271
"3140"	"ENSG00000117906.13"	-0.438024211883662	6.39715836499319	-5.55208187392293	0.0000160132147946656	0.0000300819886157208	1.9419691206559	6.0475613675697	6.4272502139695	6.24797934485652	6.1888280301364	6.28114616575532	6.18726449808643	6.20963401132849	6.2825455324161	6.03064917608761	5.89318666416833	6.63938239550246	6.756087187941	6.57878780087489	6.5327349463391	6.73055085704132	6.80803710107359	6.33580906888394	6.20951874005159	6.76278802785389	6.79342616992772
"3141"	"ENSG00000117984.13"	-1.86035962894004	5.72483442580423	-12.583051703014	2.70116154572604e-11	1.5855111484839e-10	15.6493871764114	4.92175120914216	4.85763567758178	4.90685474918005	4.94196318158146	4.43050409712095	5.13809557665812	4.72778833191969	4.03948882882752	4.62806526443258	5.38339855390394	6.67635290134604	6.19364310829765	6.28905565686362	6.60613548681094	7.03868222649953	6.55889038175388	7.15304179224926	6.62804826562964	7.02657497060792	6.35071825567787
"3142"	"ENSG00000118007.12"	0.30495835663826	6.83927948718853	5.85764685442784	0.00000790873118517541	0.0000155774378888767	2.65356198559645	7.10033958506612	7.0685324600804	6.96257301621448	6.98275653212796	7.07944623460716	6.89734006308226	7.01452233270528	6.99565537713858	6.86836719527161	6.94950449235408	6.54791561908326	6.82953882971234	6.81823383756339	6.85010475926416	6.6742598487885	6.74366113582645	6.68478710248957	6.44440348340542	6.57426073671769	6.69938710227193
"3144"	"ENSG00000118058.20"	0.42333581127232	5.59317046708235	5.101536307017	0.0000460677240283938	0.0000813855237543221	0.925428314807662	5.71939097636655	5.80498833687418	5.85011128270618	5.88389340449722	5.64021504295931	5.89712115783324	5.73203363672179	6.02843090690358	5.60086239323981	5.85072783238947	5.36638990661263	5.31339398375421	5.22003022795651	5.24373391703816	5.22856160164907	5.30126257018853	5.46051907183277	6.0673647010452	5.29325742879745	5.36112096228114
"3145"	"ENSG00000118181.10"	0.525845703558248	8.51931571127067	5.62643554911907	0.0000134752579053309	0.0000255891031146688	2.1299632757751	8.86211445936727	8.96866217095547	8.63128825735828	8.86608114955301	8.84980002887652	8.92428380290735	8.68469455854796	8.86675721602903	8.4154764589288	8.74736519131435	7.8558780523082	8.39596254337399	8.46324715760117	8.5363505958225	8.19330308049814	8.45777329515684	8.2860579969526	7.77495715825386	8.30981584189338	8.29644520971463
"3146"	"ENSG00000118193.11"	1.02822901192425	4.79883034327925	7.19804924208904	0.000000408642627514697	0.000000985920802741211	5.86373626042795	5.13592737971882	5.2648451867336	5.20445623458818	5.54324866037768	5.61145856426213	5.13066664654108	5.56757372964604	5.55853239785529	5.3512175484599	4.97713921193178	4.4406167162733	4.67210598771813	4.38928032944424	4.30992873035163	4.51106527451945	4.42222425478139	3.73961231858357	3.07167953668462	4.49822115992956	4.5768069971847
"3147"	"ENSG00000118197.13"	-0.288848406403392	5.2145183346931	-5.01661846890935	0.0000563263404253417	0.0000986475741427531	0.749635583946801	4.93214103314793	5.00275238544159	5.17266303597007	5.22145360021224	5.14546737968553	5.05576417234977	4.88855132815057	5.07251031759963	5.01251304905267	5.18359008939921	5.43703059699981	5.47784283304459	5.55181437092495	5.37691123938238	5.31165472403824	5.23570527963583	5.29541006029698	5.26170643235573	5.16599524320462	5.48888952296969
"3148"	"ENSG00000118200.14"	-0.480727961853169	7.06004922405804	-6.5363194875658	0.0000017149972465812	0.00000371786903098138	4.208908747283	6.69454052600739	6.76244295868981	6.95743486483918	6.79394636405044	6.86025073157197	6.86949306263544	6.71187565635939	6.91505586365298	6.58907380782044	7.04212744373343	7.314369323104	7.1511849554713	7.33243446903953	7.33647994804021	7.21597768421156	7.18360007290978	7.48110460144441	7.70644723134072	7.00681397167884	7.27633094455991
"3149"	"ENSG00000118217.5"	-0.51393644771575	6.93537711198625	-9.18221030575572	0.0000000078522345265674	0.0000000259121228268785	9.74370024020256	6.7614070157277	6.80768479590017	6.76389332464715	6.61006045896483	6.68829397744429	6.80887819658334	6.62424861890244	6.53880847582225	6.3758475230219	6.80509460358364	7.0888787840295	7.31319236331633	7.16544062989825	7.34545842633969	7.1302306142206	7.16207235748071	7.25881336151144	7.10001937261007	7.13977323743157	7.21944610228913
"3150"	"ENSG00000118242.15"	1.97401281162656	3.77021038536731	19.4423276507453	5.53712282539857e-15	1.09669041142587e-13	24.4252500013874	4.79737093656759	4.85346603583282	4.90418679642547	4.52557950786428	4.77836550753449	4.79131697543762	4.75770919782062	4.57480634800981	4.78201979201919	4.84298344148707	2.86137352944838	2.27000754414678	2.74445944886735	2.74795787225671	2.71846811179766	2.4858740586992	2.99903320958927	3.00104399409156	3.16540117482443	2.80278422462596
"3151"	"ENSG00000118246.13"	0.446267652140708	5.55289085147914	6.3385519682253	0.00000266193811360957	0.00000561384414353918	3.82785452963292	5.85272051774452	5.75445222701572	5.7578102725953	5.68794263105354	5.98156740308835	5.67100225631276	5.85736825245781	5.79073934918425	5.79494944535611	5.64483970166207	5.416781913156	5.54668944643408	5.49128267603186	5.27572846548029	5.55595875182858	5.24961088166105	5.16644349008654	4.86702664611988	5.31698827480436	5.37791442750964
"3152"	"ENSG00000118257.16"	3.30923501638772	5.89163001402874	18.4341360545706	1.60972264940796e-14	2.61998864656794e-13	23.3402506032597	7.54891687934723	7.46383745758395	7.83048484959759	7.57131164681027	7.59018758258778	7.61633285674426	7.40086191384754	7.23011147310378	7.4893016638888	7.64963757254601	3.45629059434221	3.55558022381633	4.51339611083505	5.10370068013631	4.75511293864453	4.40493147019459	5.34961913149693	3.73800958825777	3.87258971575524	3.69238593103862
"3154"	"ENSG00000118363.11"	-0.651693077876158	5.19573944368783	-12.7324065655922	2.16360133372061e-11	1.29728077644759e-10	15.9025129336819	4.82152376140351	4.95555125546453	5.0716618327171	4.97547862228868	4.72567112389555	4.72971156361122	4.75585721420187	4.89849872810489	4.94514238167424	4.79815501781794	5.53153068065342	5.43104071441597	5.59660530269175	5.57954676346867	5.37822401425011	5.45679963980352	5.54967144956956	5.63264483590466	5.54966041295099	5.5318135588684
"3155"	"ENSG00000118412.12"	0.394605844220257	5.45582367094148	5.14327497598948	0.0000417413076029628	0.0000742123627076109	1.03768670887595	5.77239389793377	5.88342640804183	5.52670959044883	5.70326512533534	5.84261424664827	5.5746456544624	5.5916541043234	5.67381885577252	5.50118457524414	5.4428541495044	5.00489678684862	5.25413063570444	5.43857562570101	5.27967835170088	5.44760902950722	5.34466505611681	5.1047365059715	5.58514441230073	5.12869245930337	5.01577794796016
"3157"	"ENSG00000118454.12"	-0.270779047299209	5.20548658841662	-5.34037256660201	0.0000262509602685306	0.0000479270451187133	1.52300448333465	5.14998386421125	5.14145342683409	4.99474870779005	4.99739736247539	5.2394673060605	5.04789776768654	5.08573202574964	5.15485670560995	4.94764814876685	4.94398966903223	5.33127496049272	5.40403159408299	5.30754409922086	5.40068241789344	5.35515011687673	5.22729712543762	5.19040575788891	5.27245681772468	5.38999890384311	5.52771499065478
"3158"	"ENSG00000118482.11"	0.591405813603995	7.36605155910421	8.94817441892738	0.0000000121845387315071	0.0000000386511697419064	9.29500051378232	7.80294178122252	7.8474509838963	7.61246239677588	7.67500791209382	7.72769992102243	7.7194722039938	7.72790642589437	7.60909006352161	7.37828755065292	7.51452701399371	6.81322028567365	7.08564907738935	7.19971793438603	7.19724519477656	7.07926598455644	7.08931918411472	7.24314721996088	7.18269945117219	6.82052662731211	6.99539396967485
"3159"	"ENSG00000118495.18"	-2.77326913189798	2.39190155653348	-9.24035901330162	0.00000000704771530789043	0.0000000235433390294986	10.5809120092931	1.89088621943717	1.64974282594045	0.365862250673994	0.367457953035847	0.806013232213155	1.30909049089835	0.971482947538023	0.922589536338389	1.72546434503482	0.0348108968284432	4.41167502272291	4.0102934966046	3.55663138722273	3.045735067693	3.48556942393718	4.13816434548447	3.91763478772448	3.55991726594406	3.60809877770193	4.06091085769562
"3160"	"ENSG00000118496.4"	0.268830204677011	4.94474715736051	4.41045514280198	0.000239441513229057	0.0003866661932724	-0.662506821305366	5.19997396855111	5.08566769169311	4.94109649443327	5.13793464956338	5.03696766705303	5.11418708475015	4.92361855904449	5.24759702415772	5.07114342672165	5.01099993555737	4.63344086639875	4.83151107204395	5.06831628072766	4.81617323847716	4.92472864754822	4.79458365105352	4.87020944153175	4.81503200848161	4.54098458184339	4.83077685757888
"3161"	"ENSG00000118503.14"	-2.74825580799522	8.76263793324538	-15.7015184899474	3.85007339433386e-13	3.68884933668813e-12	20.0046882147674	7.91194232107688	6.80732555908534	7.14595217238347	8.07941165919398	7.49996475099194	7.48820048497152	7.02031940067493	7.38803384957738	7.5521929360361	7.02205234722576	10.1794704031859	10.2390060539063	10.1632710149634	10.5036107649012	10.1933244789606	9.59429635246059	10.8007441021478	10.530579502809	9.59202516290095	9.54103534745452
"3162"	"ENSG00000118515.11"	-1.13172480211069	7.71361463459909	-7.00881170723809	0.000000612248642398034	0.00000142785662861087	5.26908469457498	7.38192744459129	6.66191417224714	7.22504632721185	7.33293442992188	7.26483752815536	7.27226081498284	6.79583627974828	6.74025651916892	7.22817940747437	7.59098238530726	8.25664385273122	7.91026914283993	8.60002589106162	8.10049422513322	8.38775520974543	8.15313009945334	8.48786811435603	9.07083299754904	7.3587702410031	8.45232760929961
"3163"	"ENSG00000118518.15"	-0.662161627332503	4.80754284110446	-9.50178713728056	0.00000000435761754122936	0.0000000151452527477083	10.4841254459582	4.63422938337409	4.68692978570585	4.56056615924451	4.29219129424808	4.34666510045652	4.67968245085585	4.49670923184063	4.27743225369849	4.34029338566688	4.42275982258007	5.0932142884037	5.24062373736569	5.36829813029995	5.19227714169736	5.13612026628592	4.87033792348357	5.21007470658919	5.16578875642819	4.97445278652942	5.16221021733524
"3164"	"ENSG00000118523.5"	-4.55618875596648	3.93750910660562	-5.44756583607455	0.0000204278994763912	0.0000378079082186166	2.55376826457843	2.42420773671172	1.47258625526706	1.29430898964896	2.03950607052071	1.51710019455376	0.979242732714754	1.33121307513777	1.48685304439171	2.39548261570875	1.42385318757434	5.32352684820194	5.93524520629786	6.91143278082477	7.26006980757018	6.13005176403244	5.09491439757207	6.74871878157278	8.37963019642675	4.66720229804681	5.93503614933728
"3165"	"ENSG00000118564.14"	-0.346886332196667	6.97365089260351	-6.51503107871454	0.00000179768433769173	0.00000388650841831991	4.16115637038626	6.90959700885753	6.81413580919158	6.6949472572706	6.744813107257	6.92656792902215	6.80934358208443	6.91638284473952	6.80062734515317	6.59587898572555	6.78991041971988	7.08384239508427	7.1744583443472	7.19089273457168	7.29658943598502	7.20413283080468	7.06868108934881	7.27103767159301	7.04277182843877	6.91473221053959	7.22367502233573
"3166"	"ENSG00000118579.12"	0.287480550747314	6.29566871676608	5.13865888052779	0.0000421987933804832	0.0000749869724286561	0.9681873791812	6.3834155262507	6.58729647112475	6.25846218873212	6.47709710567081	6.4372037640584	6.40489174048438	6.40957556140569	6.62847294659824	6.43553176814776	6.37917726431991	6.23914402106858	6.13096576638564	6.27242018813009	6.00992269071353	6.05139327824908	6.38333524138779	5.96065073227405	6.11473015598551	6.1241139247056	6.22557399962899
"3168"	"ENSG00000118620.12"	0.372098011397362	4.11569962658074	4.20830969311464	0.000388973301723551	0.000612889830582581	-0.976619469973743	4.23935293129393	4.01711389158898	4.31353846112901	4.24323801610433	4.34482727213042	4.35444162192765	4.65214586467976	4.39763006347278	4.03330580197753	4.50358038004508	3.88051051655661	4.13233780171576	4.24667593400144	3.95231637076289	4.06380606147003	3.89443546244746	3.57946605182991	3.73800958825777	3.90426692736989	3.8229935128536
"3170"	"ENSG00000118655.4"	-0.224423558901613	3.40221212864377	-2.26020463386093	0.0344652509367563	0.0431557971625274	-5.09990766868053	3.31275575219844	3.51368127636442	3.1508839861847	3.46731418986791	3.31978468507736	3.41318223176829	3.44822019200212	3.4075759131798	3.24673893068966	2.67591647558713	3.30711909168032	3.60385333449486	3.49487236447477	3.49628332858746	3.6973785064158	3.79553185683257	3.50498783587063	3.5243811087173	3.43357606452119	3.23020544836063
"3171"	"ENSG00000118680.12"	-0.639279841375623	8.19203013432229	-10.8107790698494	4.4360207326799e-10	0.00000000193553056830968	12.7192767322404	8.01694805913877	7.97671153752834	7.89891980204498	7.78283354434629	7.99298031540751	7.73523279132538	7.83111393145536	7.72851250290286	7.84242909407173	7.91910257445392	8.46185999906982	8.65986931519923	8.28709020244735	8.66347121519968	8.62947662337168	8.54563686240271	8.50150029565441	8.28166511482201	8.43819426894136	8.64705463666249
"3172"	"ENSG00000118689.14"	-0.729381393560859	6.5776613723964	-9.45800942287127	0.00000000472017397010267	0.0000000163064237332822	10.2732710047548	6.31076641567005	6.10771644036988	6.28843866117083	6.24291039147686	6.19144426940668	6.30876137146248	6.01277866024861	6.03628718644142	6.13657216229969	6.48824485912047	6.83681757353929	6.93760148218105	6.93064409539433	6.86464085242204	6.70388202625346	6.92356853171116	7.13205862822005	7.35088204795714	6.67911251375754	7.07009927882501
"3173"	"ENSG00000118705.16"	-1.47426813222008	9.33119770683981	-24.1226966641645	6.9578568364468e-17	3.81200804920745e-15	28.8121867371541	8.63961691804103	8.85629054774111	8.72648517740382	8.66226247303031	8.51153042974331	8.49407439282252	8.5610263847981	8.32113226910278	8.64452065602122	8.53193405990318	9.96582840954941	10.169427120451	10.0402475759487	10.287944206753	9.96867276844985	9.96421879860403	10.189260405531	9.98499786037742	10.0331226268291	10.0713610556952
"3174"	"ENSG00000118707.9"	3.4946740231646	2.74707442627986	13.0345173350538	1.38965093461103e-11	8.69775208328751e-11	16.3078991292723	4.49899674792695	3.99457132293789	4.50354204604012	4.85717213860919	4.51465010332087	4.51141096826605	4.49226674937453	4.32951221688534	4.65131004828102	4.52615501624655	0.246128461791176	0.236376766265502	1.12037061685637	1.68382753483699	1.14109876039873	1.36333056572782	0.747709786282172	1.35265611322877	0.814666231876696	1.35573633044449
"3175"	"ENSG00000118762.7"	0.471662181208903	4.85319105445462	4.75705376035265	0.000104445544251059	0.000176395019824334	0.188770773760998	5.4024887670736	5.02887085383542	5.14355062316844	5.05675711357174	5.21250959016168	5.10663369031851	4.94653195115151	4.86680728266126	4.93001568958677	5.06104888543713	4.71388220098024	4.49287477050344	4.66893435684752	4.88779229237006	4.40389648424678	4.37733124503714	4.69424513468946	5.33737857857201	4.35967935255014	4.37259222632947
"3176"	"ENSG00000118777.10"	-1.28123949779029	6.2658680481604	-6.38218530133837	0.00000241484436677845	0.00000512943166339786	3.87944373301029	5.70647894172123	5.65414433967205	5.35954635052725	6.32320471498612	5.59299673889117	5.30579591298592	5.47941787995649	5.96249277256582	6.14805690674753	4.73613111242799	7.21275188856847	6.66295800556707	7.11548209328288	6.36348210817502	7.1248554401901	7.08117710503031	6.71676334371031	5.88605147180163	7.67504902162656	7.21052481477408
"3177"	"ENSG00000118785.13"	-8.67548147319166	4.69462328934579	-7.87957651506109	0.0000000991377973170053	0.000000266268331731957	7.9945766059257	2.29216181747153	3.66726887852546	1.38894586378704	-0.907164427073159	-1.62694617506295	1.15357291327707	-2.38926439623987	-2.24733546510392	1.19494962833604	0.744031500511745	8.54932803047743	9.95305065521847	7.16183219896375	9.19404406787155	9.21938617354839	9.38880395110032	9.40629431320745	9.9519421418211	8.6700843877854	9.12747972849294
"3178"	"ENSG00000118816.9"	-0.575600701758606	7.32007310870834	-10.7208100129575	5.15788460471258e-10	0.00000000222230527081541	12.5521010867952	7.03539388463763	7.05225279048046	7.05085588922963	7.03516088476494	6.9339215991819	7.10871481918897	6.92010860157863	7.10360371644251	7.01863344694076	7.06543424671057	7.5926019012775	7.54170722580102	7.66304352302553	7.43981860550902	7.53355141259512	7.44037351996782	7.69267309562502	7.90154294702221	7.51918021152505	7.75288985266255
"3179"	"ENSG00000118855.18"	-1.3303995590542	5.60830969742064	-17.4688613805446	4.69982671026586e-14	6.20966860732821e-13	22.1810522799624	5.13977456877434	5.24588287597309	4.99975589734008	4.89769520170014	4.99539854766128	4.87728241074101	4.9318437525948	4.68067035689217	4.49048362838718	5.16278475302941	6.31456477051213	6.29022582356543	6.1942085141073	6.40294760134025	6.09309472205066	6.21707145481757	6.27734428992603	6.38422180638514	6.25942014695345	6.3115228256613
"3180"	"ENSG00000118873.15"	0.105994836751447	6.29096926678572	2.22952851132044	0.036733420867633	0.045912326784533	-5.65928196760014	6.35831980105526	6.39318598417786	6.35295813339456	6.34412708269053	6.33398249224874	6.43837350784332	6.40071377039196	6.26320049448138	6.12499525804616	6.42248635181044	6.2805522923947	6.34332235006432	6.38193244979501	6.27325428370274	6.15628330560562	6.11518320999405	6.24147563733802	6.31519473838721	6.15196955265097	6.12787463964161
"3181"	"ENSG00000118900.14"	0.217471532874408	6.15196025783327	2.71444413197521	0.0129284020805359	0.0170620515499488	-4.68075960355356	6.23606217912589	6.07107834911966	6.28485368762352	6.20573744828835	6.15310140099892	6.28553440867233	6.46560398702037	6.2962912809498	6.34813866105124	6.25136430587508	6.24079046351933	5.71730030243692	5.88732636083633	5.90643285295548	5.97059677857521	6.03153661691829	5.95716315191112	6.60951411822738	6.11429754804778	6.00648125451242
"3182"	"ENSG00000118939.17"	-0.483468769141831	3.1615623788269	-5.4046482177542	0.0000225828028579867	0.0000415831446630201	2.16923927195035	2.59085760612117	2.99835296348031	2.97898828187255	2.82863723395941	3.09770409667002	3.09675478127722	2.98102672020889	3.24451763122575	2.70487507553249	2.74752894474797	3.35655245148483	3.3695432176977	3.54004850302712	3.32338501083106	3.3348084270311	3.32968772190018	3.08676205896074	3.44297672043347	3.58696001064378	3.59128011943225
"3183"	"ENSG00000118960.12"	-0.961414678715454	4.36412498711549	-12.3858744434299	3.63202480839528e-11	2.06495118445349e-10	15.4746259496284	4.05062984453124	4.10157668120787	3.93392051515735	3.73296386646481	3.67610390961872	3.97427077475223	3.62500973474225	3.58555454906082	4.00951804062622	4.10601784732086	4.78331155796924	4.82247301560366	4.83673930641546	4.72930516535482	4.83277359714028	4.84674615811953	5.11520603697489	5.05807493912794	4.80325545495712	4.65904874716451
"3185"	"ENSG00000118985.15"	-3.1830262062936	5.26409625531341	-24.668124767762	4.401986775528e-17	2.75297585070748e-15	29.2974119396522	4.05335191145367	3.5723635660417	3.53923044000579	3.68746117099872	3.43828144771267	4.01034002945975	2.87581783824278	3.69066073074546	3.87381226793868	3.98085845874772	6.70824028666285	6.82615155746747	6.65070655871993	6.92262702477085	6.59354269543126	6.89775073401182	6.95395877998302	7.39827774482063	6.54121356288362	7.06727830016986
"3187"	"ENSG00000119013.8"	0.266186510565054	4.31670435713772	2.54154224820313	0.018919013051459	0.0244735233393513	-4.80840531591421	4.29100904470473	4.64089930677532	4.33944390236946	4.51476465181614	4.68557379241199	4.16961112336884	4.53824423044715	4.83276458422695	4.45921387840022	4.12227373807878	4.37015575328465	4.22784513264439	4.02229495957154	4.2305307023718	4.32359087127834	4.38742888934485	3.73961231858357	3.72554562269171	4.24064901745039	4.47263562293363
"3189"	"ENSG00000119048.7"	0.843376070356779	4.74363878490973	10.9659253172712	3.42754223143126e-10	0.0000000015331082915535	13.1371387390745	5.13592737971882	4.79668762956247	5.41775821360274	5.14356194110901	5.02783304189656	5.18188330930044	5.1729780279812	5.20514339289161	5.21744723265071	5.33539951950537	4.24448810340992	3.99025574336805	4.53587282705593	4.25481225800169	4.40389648424678	4.31256745204593	4.3628590076022	4.55464232390338	4.26525371528655	4.3135080950552
"3190"	"ENSG00000119125.16"	-5.21838930570348	1.44441985272676	-5.8273165021757	0.00000847856951607437	0.0000166363108644935	3.64321441843127	-0.443268177783454	0.891244070224599	-1.78097913765528	-1.95447014185152	-0.844537610135578	-1.39662416928341	-2.14825629673607	-1.69984766980143	-0.245622963049937	-2.48303740803418	4.36412567118963	3.24654857132279	4.19817741631025	4.15942699217271	3.80167025114388	4.50802496315869	4.76775682085171	4.9577402098707	3.84317595398794	3.14714970863308
"3191"	"ENSG00000119139.17"	-0.418189479837171	7.3905565037701	-3.49516086010559	0.00213707965059049	0.0030808221450745	-2.96816433087189	6.91184858175448	7.31106172135333	7.32093402078053	7.29044862171973	7.08358477743623	7.13085283677698	7.24587656361563	7.08271953650445	7.27930736090011	7.1616382620471	7.30927837440871	7.17578965330746	7.58132255123274	7.90818805368625	7.43940492525856	7.44188831960393	7.66514866698949	8.50525429694122	7.3929199828762	7.57366296820891
"3192"	"ENSG00000119185.12"	-0.662750908372752	3.94230613060844	-8.59062497389043	0.0000000241659918409513	0.0000000722742442892067	8.87817496908924	3.54710740332815	3.92209785975072	3.66433137273737	3.6523668584924	3.50891699030573	3.63941858064212	3.51105354544516	3.67975870122778	3.58284098560177	3.36814375498806	4.42041865579489	4.13233780171576	4.35176501847129	4.2305307023718	4.26224472790536	4.24475915223324	4.01477594613502	4.6794390473836	4.34296437871585	4.09085112892276
"3195"	"ENSG00000119280.16"	-0.285561102655862	5.4593605142823	-3.91976357504283	0.000777168909045686	0.00118109071759093	-1.9033132133032	5.06890490292582	5.18965984377144	5.57195758152322	5.48902600485281	5.36082944107996	5.36777355216253	5.15059937214625	5.21398656005966	5.23499095076485	5.51131602882468	5.55156843388997	5.86105154283661	5.48407639211321	5.46106246851826	5.68623046305993	5.43018312730287	5.826915930758	5.67539448336399	5.58118122136394	5.47050198432799
"3197"	"ENSG00000119314.15"	-1.57737061505312	8.65325522799268	-21.7471915324097	5.75777633422992e-16	1.76627679023266e-14	26.6593799997955	7.67069560040763	8.08455635895806	7.82608692203354	8.10577544020201	7.90762907184321	7.92841353000273	7.82538588375916	7.97713008326328	7.65006050387888	7.67740704083251	9.43384043272428	9.69739280873248	9.54564060330475	9.44042520855867	9.21846120729594	9.16798796343197	9.57098195581497	9.4425603153059	9.37385852579843	9.52081510370517
"3198"	"ENSG00000119318.12"	0.212631789795148	8.58165915469638	3.2395024313845	0.00389696190706511	0.00546963410214973	-3.53085607998985	8.66007543980213	8.72750803305741	8.48441265918026	8.7186033243452	8.84322460120359	8.66593600043499	8.71097981357138	8.78306640645753	8.63289025445596	8.65947582158333	8.34253216654908	8.21893991057223	8.54775906686296	8.67363837404328	8.54117135784315	8.34377402857945	8.54996088583111	8.78840829992323	8.29427668916593	8.44654996046536
"3199"	"ENSG00000119321.8"	-0.456086996415384	5.59786380431392	-9.51056175810485	0.00000000428849097728283	0.0000000149100196747242	10.4181439012011	5.40781630282078	5.39677210345135	5.39892995235966	5.14636737717222	5.37620627360397	5.3422723130241	5.51269951828872	5.32893083664742	5.43664711033002	5.34235507355315	5.75881506153802	5.88945842125323	5.87415598371728	5.81276985156999	5.62561245730409	5.8148339873658	5.93014120076283	5.88465079689463	5.90533466767339	5.77250679694779
"3200"	"ENSG00000119326.14"	1.14310421155024	6.73275602698638	8.23113224433397	0.0000000489225652991914	0.000000138423896715754	7.87669102572132	7.35928256054437	7.23617399047358	7.41037388683623	7.2687271302957	7.36071576696409	7.45972724766096	7.30944027053048	7.11207622752579	7.39422016421816	7.09284558315292	6.01503455513526	5.67273475000347	6.32014413600049	6.37460477199921	6.58626028206939	6.02831361632425	5.95366712021434	7.04465442336562	5.43308258237481	6.22304147403854
"3201"	"ENSG00000119328.11"	-0.331883757923152	3.7517021388473	-2.87875850855317	0.00893846536595364	0.0119899866618124	-3.96973847625718	3.23336415125009	3.52421194385659	3.439571936857	3.86485742187216	3.69353850295474	3.55757214110346	3.79696241753154	3.66140355489696	3.75007689951644	3.55936815823082	3.96262058521763	4.2716686785167	3.93619954295933	3.71040813394031	3.7354968411295	4.28852197807928	3.79275626605911	3.07167953668462	4.16896192128248	4.01480216500724
"3202"	"ENSG00000119333.11"	1.14019822109692	5.21844139112755	9.64903738290497	0.00000000333618374913259	0.0000000118384044385486	10.7450165727808	5.85584239083913	6.23336887909879	5.82986994623113	5.61993416717106	5.89190365364474	5.48193770326661	5.78566128626081	5.69833345826109	6.06163206745857	5.55588158125813	4.47459736563462	4.68712116270877	4.59057871914606	4.58673827953296	5.05403523197268	5.08564155338817	4.40442812699395	4.02920752456896	4.95533491986091	4.4867798052539
"3203"	"ENSG00000119335.16"	0.352864900454914	8.7369186055306	5.01312497686968	0.0000567947876355893	0.0000993499599273854	0.677670122831517	8.82605748692414	9.09478526972837	8.76163821430669	8.92536833908274	9.18089171136034	8.7810919693197	8.96001683257759	9.09973219206195	8.89534878430546	8.60641307308173	8.51044310112889	8.59152005641831	8.54983128464585	8.54355482343814	8.69683522076039	8.77410515128211	8.36954298245568	8.33776249529248	8.6065131279929	8.62691999444846
