UniqueCount	AmbigCount
1	121
20	4
3	1
0	1
0	0
0	0
0	0
0	0
0	4
0	9
0	10
3	9
3	1
0	6
1112	2056
7	2001
0	910
26	39
0	21
0	39
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
286	130
15	0
3	240
229	109
1	203
4	0
1	27
0	0
0	0
0	23
0	23
0	0
0	22
0	23
0	0
0	23
0	0
0	23
0	22
0	23
0	8
0	6
0	1
0	0
0	5
0	4
0	2
0	0
0	2
0	17
0	0
0	0
2	0
23	2654
0	2558
6	832
120	2338
4	2718
0	119
0	0
0	0
0	0
436	286
8	285
4	198
0	130
0	0
0	0
1	112
670	501
0	468
27	374
2	30
4	0
11	87
3	213
149	229
0	10
0	7
1	0
0	0
0	0
0	11
0	3
1	3
110	3567
1	4309
1	4311
13	394
0	7
3	367
34	184
0	96
7	462
2	35
0	0
2	0
0	0
0	729
0	710
0	570
3	52
0	467
0	462
0	433
0	433
0	557
0	611
0	4
1	38
0	468
0	459
0	460
3	0
0	0
0	17
0	15
1	15
0	79
0	7
0	0
0	0
0	11
0	0
0	0
18	7
0	0
0	2
0	2
0	2
1	1041
14	2
1109	2491
7	386
0	590
5	661
12	703
15	112
1	890
5	106
0	0
3	29
0	12
0	53
0	30
0	7
20	96
0	2
15	47
4	22
0	44
0	7
1712	595
9	290
140	609
0	0
8	0
371	113
3	113
0	0
2	0
1	0
12	82
0	0
0	0
0	82
0	0
7	70
0	15
0	9
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	555
13	2413
0	886
0	1106
2	1318
0	428
8	630
2	712
29	3307
0	1132
2	664
1	1760
0	1011
0	702
0	877
0	923
0	558
0	869
27	94
0	423
0	311
0	310
0	193
0	62
0	64
0	12
0	10
0	323
0	520
0	346
0	76
1	12
0	10
0	212
0	39
0	30
25	41
0	41
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	1
3	0
0	0
2	291
292	429
0	34
0	61
0	137
1	26
1	1661
100	1755
44	396
3	18
38	74
0	136
0	25
0	16
18	10
5	50
0	168
8	0
7	3
0	3
8	1066
17	1114
0	3069
0	3220
5	3050
2	2962
0	3106
1	1093
5	141
1	119
3	118
31	109
2	18
1	985
0	560
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
485	101
2	73
2	33
19	23
0	0
0	0
0	0
1	0
0	0
0	0
0	0
6	3
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	16
0	5
0	23
0	23
0	9
0	6
0	16
0	2
0	3
0	39
30	125
0	154
0	154
0	110
0	81
13	107
0	70
0	90
0	62
1	50
16	14
12	16
0	1
0	10
5	3
1	96
3	50
1	50
5	3
1	187
0	69
2	167
1	89
0	52
0	70
0	52
0	69
0	21
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	628
0	570
0	566
0	617
0	251
0	218
0	252
3	237
0	180
0	207
4	126
0	56
0	55
0	74
0	70
30	40
0	49
0	20
19	0
0	385
0	405
14	19
3	164
0	156
1	41
0	40
0	47
14	11
0	4
0	0
0	0
0	0
0	0
0	0
13	0
0	0
1	55
0	55
1	55
325	42
3	56
4	55
0	0
0	0
419	795
18	795
0	548
12	206
814	1573
0	340
0	367
3	67
0	251
0	67
7	767
0	0
0	3270
0	3270
0	3319
40	1098
18	3293
8	1988
2	167
0	132
0	297
0	3255
0	3424
0	3157
55	524
3	3018
0	3014
0	3250
3	50
3	3287
0	30
0	211
0	3253
0	3290
0	3522
0	3299
0	3302
3	3355
6	236
7	3090
0	189
5	2752
95	2574
18	1643
0	1473
0	0
1	188
122	416
14	316
6	287
4	39
16	101
2	119
0	0
0	0
0	0
0	4
0	4
0	0
0	4
0	4
0	0
0	0
0	0
0	0
4	604
0	44
2	574
0	15
0	0
0	0
0	0
3	3867
0	3935
2	9
1	28
0	2680
2	1233
21	1182
25	473
3	86
1	37
0	919
1	835
0	359
2	0
0	25
0	21
4	365
3	5
2	33
3	7
0	2
0	2
0	2
0	0
651	123
0	3
1	119
10	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	74
1	74
4	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1109
0	19
0	70
5	1107
5	88
0	15
0	9
24	1250
3	1238
8	0
0	4
4	39
1	1
28	0
29	0
0	0
0	99
0	99
28	147
0	104
7	271
0	58
0	291
0	104
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
1	6
0	0
0	5
0	60
0	56
0	6
0	58
0	60
0	47
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
22	12
0	9
801	184
0	183
0	21
0	21
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	335
0	372
10	284
2	294
0	51
0	156
0	123
2	85
0	70
0	54
0	18
6	524
6	1192
0	1247
8	558
0	1272
9	205
0	31
0	15
1	68
0	86
0	0
0	0
6	2
2	2
1	0
0	0
0	0
4	4805
0	4829
2	4943
28	312
15	58
0	1090
7	65
25	2
9	1461
0	0
0	1588
34	1504
0	94
7	1471
11	285
0	0
0	0
0	0
42	2
1	2
1	0
0	0
10	4
0	4
0	9
0	11
0	19
0	5
1	608
0	5
0	11
0	40
0	29
16	609
7	32
41	135
0	275
0	11
1	46
0	0
2	441
0	123
0	0
36	0
17	593
2	2258
65	2315
2	178
0	141
13	1020
2	14
0	0
4	46
0	55
0	344
0	276
0	322
1	59
15	2
0	23
3	15
10	12
0	6
2	61
0	41
0	5
1	81
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	50
6	53
0	53
0	53
0	18
0	21
0	12
1	35
0	1
6	39
1	1
0	26
0	41
0	13
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
871	408
0	25
0	213
1	169
12	0
0	0
0	0
0	34
0	34
2	11
0	8
0	5
0	8
1	0
0	0
1	0
155	8
62	0
2	0
1	0
610	278
7	177
0	177
64	106
2	3
16	609
81	2407
0	198
44	2409
0	21
1	232
0	588
27	2405
5	322
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	141
3	323
1	947
6	0
4	797
0	99
0	72
0	709
0	290
15	824
0	167
1	22
9	0
26	34
0	26
27	7
3	0
0	0
1	22
257	9492
5	6
0	10
0	4
17	23
0	0
0	0
819	1064
5	761
59	10
6	268
66	204
57	63
0	0
10	167
0	231
18	257
42	284
22	163
24	62
8	43
10	158
0	0
52	65
0	0
3	1
0	275
2	1
7	0
6	0
0	0
0	0
1	16
81	190
0	141
0	80
0	25
0	3
66	30
0	29
0	21
7	20
4	7
3	24
2	22
0	0
0	0
3	60
0	84
24	62
0	13
0	0
1	83
0	0
0	0
0	0
0	0
4	46
0	47
0	52
0	4
2	43
0	52
0	47
0	4
0	4
0	0
1	20
0	14
3	18
0	14
0	17
3	11
0	18
0	18
0	14
0	15
0	0
2	0
52	0
0	249
5	333
7	179
2	95
2	65
2	32
0	0
0	0
3	478
6	565
0	566
0	228
0	121
1	61
11	103
0	30
2	4
0	24
4	111
1	32
0	33
1	48
0	22
0	737
1	737
23	865
8	101
1	99
1	251
5	297
4	141
1	9
0	7
0	6
0	2
0	0
0	0
0	0
234	372
9	19
0	341
46	350
4	0
0	0
3	1
0	1
0	0
0	0
0	0
0	0
0	0
2308	3251
0	656
0	2592
0	0
0	54
4	52
0	0
0	50
0	48
0	33
1	0
0	0
0	10
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
4	1951
7	3752
25	3298
2	1847
0	191
46	369
0	0
0	0
1323	287
0	121
6	273
76	118
49	400
2734	6624
39	1593
210	296
1	210
9	10
0	283
26	34
12	114
24	32
107	317
18	1255
0	3333
5	54
7	7
33	3071
0	0
3	5
0	5
0	3154
4	2889
9	2864
3	1364
0	1596
18	1491
0	2639
0	2761
0	2913
1	2903
6	2842
0	2672
8	2709
9	897
0	2911
0	2535
9	394
0	2093
1	58
1	472
1	104
13	162
1	120
0	17
11	26
0	255
3	36
817	52
7	8
0	42
0	0
22	8
2	9
3	0
19	1
0	0
440	1077
1	1004
2	441
6	165
21	263
0	0
22	334
17	341
0	197
0	253
0	182
28	27
4	2311
2	1942
14	1614
22	887
199	1629
0	1709
12	1183
0	1581
0	1353
0	1383
0	680
1	347
0	200
0	245
205	31
0	0
0	228
7	295
56	401
3	3
30	0
2	1
4	214
0	226
8	72
11	2
0	168
0	0
0	0
0	6
0	2
0	4
0	3
0	11
0	2
0	11
0	11
0	2
0	11
0	2
0	11
0	4
0	11
0	64
0	29
0	4
13	0
0	0
3	352
6	442
2	196
0	3
1	115
11	104
3	16
1	42
0	0
0	0
556	19
1	10
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
2	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	2
0	2
0	0
0	0
863	4
0	0
0	0
0	3
1	3
143	524
13	471
0	437
0	0
209	447
68	8265
0	8161
1	151
1	956
6	771
0	0
0	15
0	16
0	17
0	20
0	20
0	14
0	13
0	0
0	0
0	94
0	91
0	86
0	1
0	3
0	3
2	1
0	0
47	5038
0	4982
389	4162
0	790
23	216
5	612
60	1311
36	531
216	509
22	528
11	102
0	27
12	193
24	30
2	548
0	680
0	711
0	700
0	698
0	651
2	656
8	674
0	683
0	671
0	113
0	645
0	649
0	644
2	47
0	0
0	240
0	240
0	125
4	49
0	19
0	0
32	0
0	0
0	0
0	0
0	0
0	0
3	0
0	1137
0	1113
0	704
0	873
0	77
0	567
1	615
2	428
0	63
0	104
1	55
0	31
0	17
0	16
0	0
1	0
0	0
0	0
0	0
0	0
0	0
11	9
5	143
0	0
3	366
0	9
0	770
50	839
76	57
4	56
1	677
10	109
6	379
0	15
0	347
2	155
0	48
0	0
0	1
0	19
0	18
0	14
0	12
0	1
0	8
0	0
0	0
0	38
1	44
0	43
0	44
0	38
0	38
0	37
0	14
0	3
0	0
0	0
0	0
10	1822
0	1705
126	760
2	51
14	1406
67	63
2	30
5	100
0	120
0	91
142	755
11	127
16	111
0	135
2	38
0	0
0	1
0	1
0	0
7010	3475
26	1439
10	67
0	322
15	462
1	10
2	259
5	105
4	18
3	127
5	49
6	20
5	484
19	419
2	179
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
2	10
0	10
0	10
0	10
0	195
0	156
0	208
0	207
0	29
0	43
0	85
61	195
2	0
0	195
37	41
35	27
0	2615
0	10003
0	0
0	7
15	9590
0	10097
5	6664
9	10110
0	2694
0	9124
0	6101
1	1722
0	3119
355	10702
0	1133
2	461
0	2641
10	10138
0	9992
40	9627
72	9997
96	9974
138	10013
79	8558
22	10188
13	1637
8	7972
0	1428
24	0
0	0
66	5
6	5
0	5
3	0
0	0
0	0
0	0
9	373
0	1827
0	1814
0	1669
0	351
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	28
0	94
0	80
0	74
0	57
0	16
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1567
0	1549
56	1943
0	2741
0	2515
0	2757
0	2811
0	2091
0	1812
2	2051
0	2970
13	2898
2	2873
0	2225
0	2704
0	2978
0	2434
0	3040
0	2656
0	2586
0	2437
16	2915
0	2875
1	2937
0	3150
0	2964
0	68
29	1882
7	2067
1	1552
17	928
2	901
0	741
0	850
1	646
3	460
0	7
0	0
0	0
1080	1154
14	1082
10	336
0	352
1	45
0	0
0	0
0	0
27	0
24	0
0	0
0	59
0	39
0	47
19	52
0	59
0	0
10	6
13	5
4	756
0	7624
81	7025
0	6658
1	2884
76	7132
6	4022
2	4900
0	4579
0	1676
12	885
2	1793
4	172
197	1287
31	1287
5	67
0	70
0	73
0	57
8	42
0	47
0	31
0	37
1	24
158	52
0	4
0	0
1	0
18	92
0	89
4	21
0	17
0	17
2	0
0	0
0	694
2	1105
0	170
10	733
2	672
16	130
0	79
4	35
2	131
0	63
2	0
880	23
4	19
1	0
356	857
1	530
52	327
0	0
0	0
0	0
0	0
0	0
3	0
241	22554
327	11992
205	25680
21	24311
131	24047
10	17248
22	8
7	41
1	36
3	38
0	33
1	8
1	3
2	4
0	3
0	1
9	1681
2	1662
8	1768
0	29
199	1276
38	63
0	1219
0	0
358	1313
3	254
0	324
0	557
0	586
6	465
0	391
3	113
0	897
2	384
0	538
0	416
0	503
3	148
2	459
10	8
2	185
0	197
1	53
1	163
1	170
0	113
6	24
47	30
0	95
0	19
2	404
1	318
7	372
0	203
2	85
2	26
6	113
0	11
0	1
2247	2
49	9
0	0
0	0
0	0
0	0
0	5052
6	191
17	1586
430	5146
0	31
110	2650
0	1197
0	974
10	1202
22	617
0	152
3	552
2	393
0	1779
1001	831
0	445
98	531
0	125
2	129
58	431
24	44
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
154	50
1	26
0	23
0	15
0	11
1	272
0	274
0	300
0	191
0	342
0	214
0	30
0	303
0	303
0	182
0	153
2	6
0	0
0	0
9	132
0	131
1	128
1	130
6	27
3	24
0	7
0	2
0	4
0	2
0	0
0	0
0	373
0	353
4	28
2	69
11	97
0	18
2	5
1	0
0	0
0	0
0	0
0	0
0	0
5	116
0	129
101	142
0	132
0	129
0	23
0	13
0	14
0	3
0	10
0	0
2	137
0	137
0	0
0	0
1	0
0	143
0	91
0	1996
0	1951
0	116
1	1973
1	1891
0	292
0	83
107	225
0	1606
9	2008
17	176
0	1493
2	1016
0	155
0	121
0	103
2	207
0	340
0	51
11	69
2	2
8	55
11	78
0	0
4	837
7	5851
15	263
