UniqueCount	AmbigCount
0	22
0	0
0	662
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
6	21
0	1
2	4
0	2
0	1
0	5
14	0
2	56
0	0
0	11
271	11
0	11
5	39
6	5
0	0
3	7
0	0
1	0
0	0
27	711
0	73
0	82
0	81
0	67
0	54
27	21
0	0
0	9
0	0
0	0
0	2
0	1
0	1
1	1
0	2
0	4
0	4
0	2
9	2
0	45
0	19
0	40
2	36
0	41
0	18
0	24
0	33
0	24
12	14
0	22
1	26
0	1
2	2
0	20
4	1
0	0
0	1
0	1
0	0
10	93
0	6
0	1
0	1
0	3
1	3
1	0
0	1
0	1
0	10
0	2
0	0
2	4
0	1
0	1
0	2
0	0
0	0
0	134
15	940
2	14423
0	0
0	351
0	0
306	1092
0	1002
0	0
0	0
89	405
15	1
0	0
0	0
0	7
0	5
0	1
0	1
0	1
0	1
0	10
4	7
0	1
0	1
0	2
0	1
0	1
0	1
0	1
0	20
3	20
1	1
0	3
2	3
0	2
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
4	9
0	5
1	5
0	0
8	3
0	3
0	0
46	1
0	1
0	41
0	43
16	95
9	21
0	118
38	29
0	89
0	103
10	3
0	49
0	93
0	46
0	89
2	0
0	38
0	30
0	2
0	45
0	48
0	58
0	43
0	8
0	20
0	36
0	31
0	46
0	69
0	79
0	91
0	46
0	42
0	47
0	46
0	8
0	56
0	89
0	45
0	8
0	3
0	14
0	9
0	36
0	0
0	0
4	0
0	8
0	2
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	18
0	0
0	18
0	9
0	11
0	11
0	9
0	10
0	18
2	12
0	0
0	7
0	0
0	1
214	1804
2	624
33	1663
0	0
9	481
9	11
128	40
26	16
17	26
11	3
7	7
0	5
0	7
0	1
0	2
0	0
0	0
0	0
0	0
4	0
5	15
9	15
28	10
2	9
6	1260
0	527
641	1238
0	0
0	0
0	1372
0	1262
0	1171
0	1281
0	21
3	66
0	33
1	6
0	18
11	268
0	2
0	30
0	30
0	25
0	29
3	30
0	34
2	29
0	33
0	15
0	21
0	0
0	0
402	2
4	240
1	205
0	248
0	241
28	211
0	228
15	247
0	20
0	146
0	67
0	42
0	47
1	14
1	6
0	5
0	12
0	6
5	3
4	2
6	0
2	0
0	0
0	0
0	0
0	0
6	0
0	9
0	9
0	0
0	0
1	4
0	0
0	0
0	0
0	5
4	9
0	4
0	3
0	1
0	5
0	5
0	6
0	5
0	5
0	0
0	6
0	0
0	1
0	5
0	5
0	1
0	4
59	6131
1	5481
1	4750
22	2104
7	1209
2	1620
0	1380
353	0
9	32
6	19
23	43
9	10
1	9
3	0
0	468
8	535
0	474
0	286
5	307
0	283
0	245
2	35
0	213
1	193
0	59
0	61
0	48
0	36
0	46
0	0
0	6
0	18
10	39
11	4
0	0
3	0
0	8
0	4
1	8
0	7
0	0
0	7
0	0
0	1
45	503
13	530
8	313
0	282
0	4
0	49
2	60
6	6
70	122
0	53
18	27
0	19
0	0
0	0
18	168
0	57
2	5
1	86
0	5
12	77
0	83
1	514
0	910
0	907
0	663
0	205
1	748
0	991
0	662
43	533
0	289
0	568
0	895
1	654
0	567
0	764
0	789
0	181
0	76
2	48
0	567
0	74
0	142
0	144
0	62
0	123
0	283
0	10
8	42
0	306
2	148
0	118
0	239
0	198
2	200
0	4
4	0
0	94
0	283
2	157
8	99
0	131
0	132
0	81
1	69
0	38
4	84
1	0
0	13
4	7
0	0
6	0
4	70
162	79
7	10
4	0
15	2107
35	1975
0	314
0	475
9	120
2	74
21	165
0	0
1	5072
20	6732
3	7311
16	4959
49	7026
0	1514
0	864
29	1293
0	33
0	11
0	836
1	828
39	827
22	827
6	31
2	6
0	0
0	1485
22	2044
1	1597
15	1093
18	3274
2	2059
16	2623
0	2700
0	840
2	1309
2	213
7	282
1	247
26	474
0	799
21	64
6	183
14	22
2	81
2	121
0	123
0	131
0	139
0	125
0	139
0	114
0	112
0	118
0	2
3	113
0	126
0	127
0	46
192	496
0	240
36	346
3	4
2	254
0	72
0	1
4	4
0	3
0	3
0	3
0	3
0	2
0	0
0	0
4	0
2	0
0	1
0	1
5	234
5	874
183	1109
0	55
6	39
0	0
0	0
26	548
0	355
257	510
0	62
40	270
43	168
1	0
0	0
0	0
0	679
10	458
0	612
3	569
3	627
2	12
0	60
0	94
0	0
0	0
238	968
1	708
0	261
534	95
3	2
33	5
2	0
86	0
4	0
78	1
21	504
3	513
0	541
0	535
0	425
1	499
0	508
29	49
1	44
3	513
1	14
0	394
0	45
0	4
0	40
0	526
5	333
0	27
0	463
0	392
11	10
5	16
7	410
2	52
5	16
0	13
4	92
0	111
0	134
0	71
0	49
0	48
0	0
0	3
0	1
0	2
0	2
0	1
0	0
0	1
2	1
0	1
15	633
0	586
0	521
0	522
0	476
0	431
0	432
0	429
0	119
3	0
1	218
4	1722
0	1738
26	698
21	251
1	0
0	0
0	3
15	458
1	386
3	114
0	283
0	348
0	294
0	365
0	386
0	355
0	347
22	30
0	70
1	28
0	0
7	61
1	5
3	26
6	59
5	53
6	59
8	33
5	1
4	2
156	331
4	1
6	1
0	0
0	0
3	235
2	28
5	244
0	156
1	902
0	871
4	769
0	413
0	0
0	139
1	57
0	33
2	120
5	29
0	19
0	81
0	162
0	142
1	135
3	84
0	0
0	4143
0	4818
2	5082
7	4330
0	4200
0	4844
0	4038
0	3831
0	4837
1	4197
0	2324
0	4292
0	4825
2	4737
0	4750
3	4629
2	4562
1	3947
2	4332
0	3767
0	4214
10	4132
2	2844
0	2444
43	653
11	1414
3	915
2	444
0	10
0	67
2	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
1	0
0	0
0	17
0	12
0	0
0	4
0	5
0	0
0	10
0	0
0	10
0	0
0	0
6	11
0	9
0	2
5	5
0	0
0	0
0	0
0	2
0	3
0	2
0	3
0	3
0	2
0	0
0	1
0	1
0	2
0	0
0	3
0	0
0	0
2	4
0	1
0	3
0	0
0	3
0	0
0	0
70	1117
0	103
2	8
0	13
0	13
1	10
0	1076
5	76
1	957
3	127
1	228
0	127
0	233
7	145
1	241
0	271
0	162
17	111
13	80
3	154
0	4
0	925
5	221
3	649
4	584
0	59
3	2
0	0
0	0
2	32
2	34
0	72
0	88
0	56
39	64
0	51
1	100
0	76
4	76
12	66
0	36
1	90
0	0
1	0
0	0
0	75
1323	125
1	0
0	25
15	49
0	12
13	12
0	11
0	5
3	11
0	0
2	1
1	0
18	5
0	6
8	3
0	3
0	1
3	0
12	0
0	0
1	0
17	1323
0	197
23	1961
0	669
8	31
8	1211
3	581
69	1053
2	322
3	342
0	366
0	270
0	253
2	60
0	23
0	10
0	8
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	283
1	230
2	150
0	22
2	7
1	2
3	1
0	25
3	67
15	26
2	0
5	21
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	21
1	21
0	21
0	22
1	56
0	44
0	13
0	18
4	22
16	54
0	54
0	5
0	18
0	0
0	12
0	0
0	0
2	0
0	2
0	2
0	21
0	22
0	22
0	21
0	7
0	21
0	3
0	1
0	1
0	0
0	21
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	33
0	0
4	71
11	83
0	33
0	19
0	0
0	44
0	14
3	0
0	0
0	0
0	0
0	0
0	0
0	0
773	2459
34	2457
22	2417
39	487
6	107
0	194
227	1487
2	0
8	918
0	942
14	568
5	39
2	550
0	46
2	39
3	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
106	420
0	419
11	141
31	142
34	7
0	65
2	35
0	14
0	7
0	75
0	50
0	10
0	11
0	8
0	9
0	8
0	8
0	4
0	4
0	6
0	9
0	11
0	3
0	0
0	7
0	4
0	0
0	0
0	37
0	8
0	84
0	98
0	108
0	216
0	73
1	6
0	136
0	3
0	158
0	169
0	177
0	165
0	73
0	106
0	106
0	107
0	99
0	149
0	111
