UniqueCount	AmbigCount
2	37
0	0
0	1074
0	0
0	1
0	1
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	29
0	7
0	10
0	7
0	0
0	20
5	2
0	66
0	8
0	18
580	19
1	17
12	140
13	5
0	0
8	11
0	0
0	0
0	0
24	1132
0	56
2	80
0	83
0	59
0	26
107	58
1	0
0	8
0	5
0	0
0	7
0	2
0	6
1	1
0	3
4	10
7	16
0	2
28	0
0	129
0	73
3	114
6	84
0	59
2	35
5	50
4	69
0	34
46	28
0	62
6	41
2	2
3	4
0	65
17	18
0	0
0	3
0	6
0	2
11	103
2	14
0	5
0	7
0	7
0	7
21	6
0	6
0	6
0	17
0	3
1	0
0	15
0	7
0	3
0	2
0	6
0	3
3	67
14	1071
2	22369
0	0
1	476
0	0
311	1190
1	2253
0	0
0	3
166	852
73	26
0	0
0	0
0	24
0	14
0	7
0	7
0	9
0	6
1	29
15	12
0	4
0	4
0	16
0	5
0	5
0	6
0	8
0	85
0	74
14	2
0	20
13	20
0	1
0	0
0	0
0	1
0	2
0	4
0	2
0	2
0	1
0	3
5	18
0	16
9	16
0	0
11	6
0	6
0	0
77	3
0	2
0	179
5	195
100	379
27	95
0	464
38	80
0	353
0	407
23	20
0	219
0	385
0	221
0	352
1	14
1	179
0	164
1	20
0	196
0	226
0	244
1	199
0	11
4	111
0	153
0	150
0	222
0	299
0	313
0	350
0	185
0	176
0	208
0	203
0	11
0	239
0	351
0	194
2	11
0	10
0	58
0	13
0	153
5	10
0	0
0	0
32	11
5	8
1	2
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	3
0	3
0	0
0	3
0	1
0	1
0	1
0	1
0	1
0	3
0	1
0	0
0	0
0	0
0	0
546	3558
6	1199
40	3300
0	0
31	944
19	19
117	28
12	8
19	20
10	0
54	129
1	104
4	123
0	0
0	39
0	4
0	4
0	4
0	0
8	0
0	6
2	6
3	3
0	3
0	75
0	29
46	73
0	0
1	0
0	466
0	436
0	413
0	443
0	10
0	27
0	5
0	0
0	14
6	100
3	2
0	19
0	19
0	11
0	19
0	19
0	19
2	19
0	19
0	8
0	11
0	0
0	0
27	0
0	171
3	157
2	181
0	176
32	143
0	165
9	173
0	13
0	108
0	41
0	30
1	31
0	10
1	2
0	6
0	5
0	2
1	3
0	0
4	1
0	0
0	0
0	0
0	0
0	0
4	2
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	2144
0	1911
6	1658
31	773
5	438
1	576
0	469
226	1
0	4
0	3
1	3
3	1
1	0
4	0
1	1024
17	1159
0	1026
3	597
2	585
0	553
1	481
5	85
0	404
3	339
0	84
1	88
0	129
0	80
0	94
0	0
0	9
3	33
9	80
12	7
0	0
1	0
0	10
0	7
2	9
0	9
0	0
0	10
0	0
0	2
48	629
20	674
13	436
0	424
6	10
1	58
5	109
6	11
61	144
0	80
26	21
0	18
0	0
0	0
50	384
6	102
1	21
0	204
1	14
8	185
0	184
3	926
0	1721
0	1723
0	1289
0	337
0	1435
0	1907
0	1293
52	1103
8	487
3	1052
0	1701
1	1293
0	1065
1	1497
0	1549
2	360
0	180
6	59
1	1140
0	167
2	307
0	362
10	173
0	296
0	540
0	9
2	113
1	590
6	312
1	245
0	436
1	357
1	359
0	3
2	4
0	161
1	512
2	277
23	152
6	224
0	221
1	118
3	124
3	97
0	139
0	0
0	6
0	3
0	0
12	0
2	95
227	111
0	20
3	0
31	2975
58	2842
6	447
0	649
14	154
0	102
24	169
0	0
0	607
12	786
3	832
2	555
9	809
0	162
1	100
5	109
0	0
0	1
15	1554
21	1521
96	1528
82	1537
6	73
0	26
0	0
0	1494
29	2024
16	1526
11	1057
9	2838
2	1798
5	2341
0	2282
0	778
28	1265
4	220
6	243
1	259
14	311
0	730
17	39
0	177
14	15
7	74
5	260
3	266
1	261
0	279
0	251
0	273
0	237
0	233
0	236
0	13
0	240
0	261
0	262
0	76
380	903
5	450
26	664
14	16
19	453
0	151
0	0
30	19
1	276
0	283
4	307
4	97
14	58
1	0
0	0
1	0
4	1
0	0
0	1
0	926
26	3924
970	4853
15	240
16	96
1	0
2	4
79	1519
0	1041
380	1457
4	152
123	814
100	470
3	0
0	0
0	0
3	1810
25	1307
0	1652
0	1464
17	1678
3	24
2	167
2	252
0	0
1	0
416	1317
16	942
8	377
1156	128
2	24
71	31
0	0
39	0
2	0
109	0
20	489
6	506
0	522
0	531
0	426
1	497
0	505
41	62
0	32
1	521
0	17
0	398
2	63
2	9
0	39
0	522
1	347
0	29
0	451
4	387
1	9
1	10
2	415
2	59
6	8
0	11
0	98
0	102
0	118
1	53
0	36
0	36
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
29	1073
7	969
2	955
0	905
0	819
0	764
0	772
0	771
1	208
7	1
1	257
2	2112
0	2120
24	802
15	277
4	0
0	0
0	0
31	736
0	639
2	161
5	489
6	614
0	468
0	597
0	651
0	567
0	574
48	34
4	72
4	30
0	0
4	117
0	7
0	29
1	98
2	108
10	74
20	25
2	0
7	0
177	526
3	1
5	0
1	0
0	0
9	263
13	31
3	270
0	155
2	2489
9	2413
9	2099
6	1048
3	2
1	378
0	163
0	84
33	291
11	76
2	64
1	208
11	428
14	364
8	356
9	190
0	0
5	5120
6	5847
4	6173
3	5351
0	5126
2	5913
0	4949
3	4739
0	5902
0	5125
4	2997
0	5241
0	5875
5	5726
1	5728
3	5567
0	5479
14	4754
6	5174
0	4542
1	5007
6	4915
0	3183
3	2751
50	759
11	1578
0	975
0	495
2	14
0	80
1	0
0	3
0	2
0	0
0	3
0	2
0	0
0	0
10	1
0	1
0	33
0	30
0	2
1	8
1	4
0	1
0	4
0	0
0	4
0	0
0	0
9	5
0	2
0	0
9	14
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	2
0	0
0	2
0	0
0	2
0	0
1	2
0	2
0	0
2	2
0	0
0	0
0	2
0	0
0	0
0	0
140	3511
8	248
5	10
4	44
2	44
1	17
2	3404
3	173
2	3106
1	404
1	635
0	423
0	634
103	597
19	755
4	731
0	494
6	301
2	204
6	355
1	11
1	2930
17	555
14	2055
35	1880
1	119
14	3
3	0
0	0
0	36
0	34
2	70
0	78
6	37
39	61
0	38
0	72
0	58
4	59
0	44
2	13
0	70
0	0
0	0
0	0
4	49
919	91
14	0
0	7
16	39
0	16
9	16
0	51
0	40
2	49
0	1
19	10
0	4
31	34
2	40
40	6
0	9
0	0
0	0
15	0
0	0
1	0
16	2048
0	244
33	2801
0	800
10	35
1	1684
1	703
123	1323
1	434
5	722
0	772
0	595
0	540
2	127
0	33
2	7
4	8
3	6
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
16	572
0	466
0	339
0	39
2	14
3	2
2	6
1	61
3	146
11	36
7	2
0	26
0	0
0	0
0	0
0	0
0	0
0	1
0	0
3	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	7
0	6
0	19
0	15
0	19
0	17
0	1
0	13
0	5
0	0
0	0
0	3
0	15
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
90	238
0	238
0	231
0	42
2	10
0	25
20	140
0	0
2	33
0	33
0	22
0	3
0	21
0	2
0	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
51	252
0	252
30	315
59	316
14	10
8	173
0	34
1	10
0	1
0	140
0	115
2	29
0	12
0	8
0	6
0	9
0	8
0	6
0	7
0	7
0	6
0	12
0	6
1	0
0	10
0	3
0	0
0	0
0	93
0	11
3	271
0	292
2	315
4	608
0	203
0	4
1	411
0	7
0	430
3	494
0	464
0	465
0	204
0	301
0	313
0	301
0	266
0	394
0	309
0	42
0	101
0	34
0	303
0	283
4	16
0	289
0	2
0	0
0	0
0	1
0	1
