UniqueCount	AmbigCount
2	23
0	0
2	454
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
5	17
0	3
2	1
0	12
0	1
0	10
9	3
0	18
0	1
0	20
170	9
0	5
12	61
2	0
0	0
4	7
0	0
0	0
0	0
7	509
0	54
0	60
0	65
0	51
0	41
46	22
6	0
0	17
0	2
0	0
1	2
0	0
0	1
0	1
0	5
0	11
7	7
0	2
7	0
0	30
0	16
1	24
3	25
0	27
0	18
0	7
0	38
0	19
11	14
0	18
1	15
2	0
1	4
0	23
2	0
0	0
0	11
0	4
0	2
10	28
0	7
0	6
0	4
0	1
1	1
7	1
0	1
0	1
0	23
0	5
0	0
0	1
0	9
0	5
0	4
0	2
0	0
0	128
10	723
0	9992
0	0
0	167
0	0
301	1121
0	624
0	0
0	2
38	249
14	13
0	0
0	0
0	20
0	3
0	2
0	2
0	2
0	2
0	4
0	2
0	2
0	2
0	7
0	2
0	2
0	2
0	2
0	20
0	19
2	0
0	5
1	5
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	8
0	5
3	5
0	0
13	1
0	1
3	0
44	3
0	0
0	16
0	23
6	65
10	43
0	102
18	21
0	57
0	67
0	4
0	22
0	63
0	26
0	56
2	2
0	20
0	19
0	3
0	17
0	24
0	26
0	23
0	8
0	12
0	18
0	17
0	24
0	37
0	44
0	50
0	17
0	19
0	17
0	23
0	8
0	26
0	50
0	17
5	8
0	0
0	38
0	10
0	18
2	1
0	0
0	0
1	7
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	14
0	0
0	14
0	8
0	8
0	8
0	8
0	6
0	14
3	8
0	0
2	0
0	0
0	0
164	1112
8	411
17	1042
0	0
7	260
11	5
111	30
38	8
12	22
10	0
8	17
1	18
1	20
0	4
0	2
0	0
0	0
0	0
0	0
15	0
7	62
9	62
16	40
0	29
0	836
0	364
391	815
0	0
0	0
0	1234
0	1149
0	1067
0	1152
0	10
1	46
0	34
0	3
0	17
8	259
0	6
0	12
0	18
0	5
0	7
0	17
0	18
3	7
0	7
0	3
2	5
0	0
0	0
253	0
3	217
0	190
1	211
0	213
21	182
0	202
10	218
1	31
1	127
1	59
0	41
0	47
3	18
0	9
0	4
0	9
0	5
7	5
0	2
2	0
0	0
0	0
0	0
0	0
1	0
2	1
0	2
0	2
0	0
0	0
4	0
0	0
0	0
0	0
0	0
1	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
65	4587
1	4084
0	3530
17	1678
7	1035
